sample,time,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz
1536,1780506925,-1.065673828,-0.260742188,-0.132568359,31.64885496,-18.02290076,162.0152672,0.680419922,-0.668945313,-0.047607422,7.496183206,55.24427481,125.3358779
1537,1780506925,-1.107910156,-0.21875,-0.162353516,35.16793893,-18.89312977,159.8015267,0.671142578,-0.736328125,-0.048583984,4.167938931,56.81679389,133.7938931
1538,1780506925,-1.198486328,-0.163818359,-0.193847656,36.69465649,-18.63358779,158.8549618,0.6875,-0.833496094,-0.086181641,2.664122137,63.34351145,137.2748092
1539,1780506925,-1.296142578,-0.245605469,-0.190673828,41.85496183,-20.16793893,157.3282443,0.671630859,-0.849853516,-0.070556641,1.938931298,71.66412214,137.8167939
1540,1780506925,-1.290771484,-0.347412109,-0.177246094,50.99236641,-21.60305344,156.3282443,0.613769531,-0.778564453,0.024414063,-3.282442748,78.16030534,136.5801527
1541,1780506925,-1.174072266,-0.294921875,-0.192871094,62.71755725,-18.88549618,152.3053435,0.572753906,-0.72265625,0.134521484,-6.045801527,79.86259542,136.4122137
1542,1780506925,-1.104003906,-0.172607422,-0.166992188,64.06870229,-14.29007634,150.2977099,0.500732422,-0.732910156,0.165283203,-8.687022901,76.25954198,139.0992366
1543,1780506925,-1.077148438,-0.118408203,-0.208251953,63.71755725,-8.358778626,146.1221374,0.490234375,-0.803466797,0.139404297,-10.91603053,74.18320611,143.3969466
1544,1780506925,-1.216552734,-0.028564453,-0.174072266,55.77862595,-2.244274809,145.5038168,0.488525391,-0.981445313,0.086425781,-13.77862595,65.83206107,144.4503817
1545,1780506925,-1.400878906,-0.094970703,-0.198730469,50.29770992,0.641221374,140.9389313,0.444580078,-1.166992188,0.068603516,-16.64122137,62.83969466,142.778626
1546,1780506925,-1.585449219,-0.056396484,-0.167724609,42.32824427,1.648854962,140.3358779,0.5703125,-1.264648438,0.134277344,-18.7480916,53.20610687,135.2290076
1547,1780506925,-1.598388672,-0.241699219,-0.081054688,33.57251908,2.564885496,138.4885496,0.5546875,-1.167724609,0.155517578,-17.10687023,45.97709924,126.4351145
1548,1780506925,-1.527099609,-0.177978516,-0.044189453,26.41984733,3.671755725,144.0916031,0.583496094,-0.941894531,0.20703125,-18.87022901,35.90076336,109.2824427
1549,1780506925,-1.366210938,-0.392333984,-0.042480469,33.09923664,4.022900763,147.2977099,0.535888672,-0.878417969,0.226318359,-21.14503817,30.9389313,92.85496183
1550,1780506925,-1.258300781,-0.290283203,-0.004150391,24.03053435,6.259541985,146.9465649,0.480712891,-0.931152344,0.192138672,-21.46564885,29.26717557,86.69465649
1551,1780506925,-1.239257813,-0.176269531,-0.015869141,15.26717557,11.29007634,139.7099237,0.366210938,-1.006591797,0.201904297,-16,17.55725191,88.83206107
1552,1780506925,-1.257080078,-0.202636719,-0.040039063,8.648854962,14.83969466,125.6793893,0.278808594,-1.152099609,0.183105469,-13.04580153,2.770992366,91.90076336
1553,1780506925,-1.330810547,-0.087158203,-0.083496094,-7.114503817,18.3129771,112.4351145,0.278564453,-1.281982422,0.155273438,-9.900763359,-8.839694656,95.89312977
1554,1780506925,-1.433349609,-0.111328125,-0.067138672,-21.30534351,19.28244275,100.1908397,0.33203125,-1.283447266,0.157226563,-5.381679389,-18.52671756,93.08396947
1555,1780506925,-1.407226563,-0.192382813,-0.049072266,-31.07633588,19.58778626,93.53435115,0.405517578,-1.158203125,0.168212891,-3.839694656,-28.38167939,86.18320611
1556,1780506925,-1.337158203,-0.223876953,-0.034179688,-37.93129771,19.67938931,89.83206107,0.483886719,-1.047851563,0.174560547,-1.053435115,-34.32824427,75.32824427
1557,1780506925,-1.283691406,-0.301757813,-0.005859375,-44.6259542,18.04580153,85.4351145,0.491455078,-0.992919922,0.148681641,-0.465648855,-37.45038168,64.79389313
1558,1780506925,-1.216796875,-0.404541016,-0.0078125,-38.5648855,15.3129771,80.27480916,0.469482422,-0.973144531,0.103271484,0.053435115,-36.29007634,56.78625954
1559,1780506925,-1.166259766,-0.306396484,-0.033691406,-34.85496183,13.64885496,73.86259542,0.438476563,-1.01171875,0.104980469,0.458015267,-35.76335878,53.66412214
